"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol"
"1453802_PM_at",-1.62540655798736,6.13199964702256,-2.65419078915972,0.043593935538647,0.609734512626944,-3.60611911977864,"Limch1"
"1434115_PM_at",-2.36908524733901,7.70439334945241,-2.64905875993885,0.0438696343072827,0.61017831954657,-3.61215475691175,"Cdh13"
"1437772_PM_s_at",-1.46197239183047,8.20206622651185,-2.64538325915419,0.0440682573857772,0.61017831954657,-3.61647951593426,"Fuca1"
"1457306_PM_at",-1.14853081312862,6.63434541840255,-2.63764510432284,0.0444896441501806,0.611326511241836,-3.62559028231256,"Alad"
"1423626_PM_at",-1.05375778563127,6.98621363749554,-2.62679544405034,0.0450878970968838,0.612834532591545,-3.63837740012388,"Dst"
"1448915_PM_at",-1.00472037175909,6.80703307964128,-2.62219380725834,0.0453442793735575,0.613219554998582,-3.64380527972667,"Zfp524"
"1442389_PM_at",-2.6835687589309,8.41973095010488,-2.61048465907892,0.0460038602661835,0.615854168527815,-3.65762884892046,"Oas1f"
"1416416_PM_x_at",-2.12169726650484,8.27642367554416,-2.60612490386657,0.046252113764251,0.617658100988159,-3.66278024560727,"Gstm1"
"1429574_PM_at",-1.3247722117259,7.15912401132443,-2.60222024542423,0.046475692966373,0.617658100988159,-3.66739590256909,"Clic3"
"1423142_PM_a_at",-1.46262796395785,6.97793444442312,-2.59737656583743,0.0467546782059928,0.618002960619686,-3.6731241697699,"Gtpbp4"
"1440825_PM_s_at",-1.38087600456594,6.20448738731545,-2.59659656094595,0.0467997750866677,0.618258310561097,-3.67404689312361,"Ccdc28a"
"1432692_PM_at",-1.20641855484806,7.01283951251067,-2.59219461164159,0.0470551687096566,0.619456801027299,-3.67925566205477,"4930517G19Rik"
"1460463_PM_at",-1.37734603120637,6.11704720703907,-2.58150158483341,0.0476819034464731,0.620178673499472,-3.69191834496274,"H60c"
"1425635_PM_at",-1.19243933761443,6.29649122846444,-2.56250638249657,0.0488177591264626,0.622746473163394,-3.71444606275884,"Tnk1"
"1416926_PM_at",-2.25835242482284,6.08002997375925,-2.55493008659988,0.0492789775724155,0.623672265137343,-3.72344310250518,"Trp53inp1"
"1425645_PM_s_at",-3.10437751400516,6.7557113344489,-2.55116334235662,0.0495100442841607,0.623928254946731,-3.72791867103338,"Cyp2b10"
"1416618_PM_at",-1.13606450701151,6.41538957807142,-2.55026344934021,0.0495654212337154,0.62393549356139,-3.72898814646536,"Ppox"
"1452343_PM_at",-1.10881126816481,6.44269237304768,-2.54721633238263,0.0497534326267206,0.6245291135552,-3.73261017182342,"Ldlrad4"
"1430734_PM_at",-1.52694786467319,6.2112336226535,-2.54575455871262,0.0498439009028768,0.624621778391333,-3.734348118277,"Cyb5r3"
